plot.id,species,site,plot,functional_type,functional_type_2,native_exotic,cover,sqrtcover,richness_100_sq_meters,distance_from_water,age_of_watering_source,mean_annual_precip,mean_annual_temp,elevation,cow_dung_pats_m2,horse_dung_pats_m2,sand_percentage,clay_percentage,silt_percentage,annual_forb_richness,bunchgrass_richness,succulent_richness,rhzomitous_grass_richness,perennial_forb_richness,shrub_richness,native_annual_forb_richness,native_bunchgrass_richness,native_succulent_richness,native_grass_richness,native_perennial_forb_richness,native_shrub_richness,exotic_forb_richness,exotic_grass_richness,sum_bunchgrass_cover,sum_grass_cover,sum_shrub_cover,sum_perennial_forb_cover,sum_annual_forb_cover,exotic_cover,native_cover,total_vegetation_cover,exotic_richness,total_grass_cover
56.c,Trifolium gymnocarpon,56,c,f,pf,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Hesperostipa comata,56,c,g,bg,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Cymopterus acaulis,56,c,f,pf,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Arabis hobellii,56,c,f,pf,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Erigeron corymbosus,56,c,f,pf,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Astragalus purshii,56,c,f,pf,n,0.05,0.223606798,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Cymopterus spp,56,c,f,pf,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Astragalus drabelliformis,56,c,f,pf,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Linanthus pungens,56,c,f,pf,n,0.5,0.707106781,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.c,Elymus lanceolatus,56,c,g,g,n,3.5,1.870828693,28,314,52,214.8099976,2.319999933,2194.833984,0,0,58.935,29.705,11.36,1,5,1,1,17,3,0,5,1,1,17,3,1,0,9.5,3.5,39.5,7.6,0.5,0.5,60.6,60.6,1,13
56.d,Cymopterus spp,56,d,f,pf,n,0.05,0.223606798,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Pseudoroegneria spicata,56,d,g,bg,n,1.5,1.224744871,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Carex duriscula,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Astragalus drabelliformis,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Chrysothamnus viscidiflorus,56,d,s,s,n,1.5,1.224744871,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Achnatherum hymenoides,56,d,g,bg,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Stenotus acaulis,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Schoenocrambe linifolia,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Linanthus pungens,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Erigeron corymbosus,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Arabis hobellii,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Artemisia tridentata,56,d,s,s,n,62.5,7.90569415,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Cymopterus acaulis,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Elymus lanceolatus,56,d,g,g,n,3.5,1.870828693,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Phlox hoodii,56,d,f,pf,n,1.5,1.224744871,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Trifolium gymnocarpon,56,d,f,pf,n,1.5,1.224744871,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Erigeron corymbosus,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Cryptantha flavoculata,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Krascheninnikovia lanata,56,d,s,s,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Poa secunda,56,d,g,bg,n,7.5,2.738612788,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Astragalus purshii,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Hesperostipa comata,56,d,g,bg,n,1.5,1.224744871,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Elymus elymoides,56,d,g,bg,n,1.5,1.224744871,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Astragalus convolarius,56,d,f,pf,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
56.d,Opuntia polyacantha,56,d,c,c,n,0.5,0.707106781,25,576,52,214.8099976,2.319999933,2194.833984,0,0,58.9,26.67,14.43,0,5,1,1,15,3,0,5,1,1,15,3,0,0,12.5,3.5,64.5,9.05,0,0,90.05,89.55,0,16
57.a,Monolepis nuttalliana,57,a,f,af,n,0.05,0.223606798,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Trifolium gymnocarpon,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Stenotus acaulis,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Chrysothamnus viscidiflorus,57,a,s,s,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Carex duriscula,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Schoenocrambe linifolia,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Machaeranthera canescens,57,a,f,pf,n,0.05,0.223606798,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Elymus lanceolatus,57,a,g,g,n,1.5,1.224744871,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Poa secunda,57,a,g,bg,n,7.5,2.738612788,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Hesperostipa comata,57,a,g,bg,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Phlox hoodii,57,a,f,pf,n,1.5,1.224744871,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Poa fendleriana,57,a,g,bg,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Elymus elymoides,57,a,g,bg,n,1.5,1.224744871,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Astragalus purshii,57,a,f,pf,n,0.05,0.223606798,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Cymopterus spp,57,a,f,pf,n,0.05,0.223606798,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Artemisia tridentata,57,a,s,s,n,37.5,6.123724357,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Carex duriscula,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Antennaria microphylla,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Alyssum desertorum,57,a,f,af,e,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Cymopterus acaulis,57,a,f,pf,n,0.05,0.223606798,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Erigeron eatonii,57,a,f,pf,n,0.05,0.223606798,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Eriogonum ovalifolium,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Koleria macranthera,57,a,g,bg,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.a,Eriogonum caespitosum,57,a,f,pf,n,0.5,0.707106781,24,50,33,261.7399902,2.25999999,2159.195312,25,0,66.39,20.285,13.325,2,5,0,1,14,2,1,5,0,1,14,2,1,0,10.5,1.5,38,5.75,0.55,0.5,55.8,56.3,1,12
57.b,Elymus lanceolatus,57,b,g,g,n,3.5,1.870828693,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Cordylanthus ramosus,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Agoseris glauca,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Phlox longifolia,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Schoenocrambe linifolia,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Artemisia tridentata,57,b,s,s,n,37.5,6.123724357,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Cymopterus spp,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Eriogonum ovalifolium,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Linanthus pungens,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Poa secunda,57,b,g,bg,n,7.5,2.738612788,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Poa fendleriana,57,b,g,bg,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Trifolium gymnocarpon,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Eriogonum caespitosum,57,b,f,pf,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Gayophytum racemosum,57,b,f,af,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Hesperostipa comata,57,b,g,bg,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Phlox hoodii,57,b,f,pf,n,1.5,1.224744871,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Chrysothamnus viscidiflorus,57,b,s,s,n,3.5,1.870828693,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.b,Elymus elymoides,57,b,g,bg,n,0.5,0.707106781,18,185,33,261.7399902,2.25999999,2159.195312,5,0,58.13,21.36666667,20.50333333,1,4,0,1,10,2,1,4,0,1,10,2,0,0,9,3.5,41,6,0.5,0,60,60,0,12.5
57.c,Arabis holboellii,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Schoenocrambe linifolia,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Cymopterus acaulis,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Chrysothamnus viscidiflorus,57,c,s,s,n,1.5,1.224744871,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Allium sp.,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Cordylanthus ramosus,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Gayophytum racemosum,57,c,f,af,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Eriogonum caespitosum,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Machaeranthera canescens,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Alyssum desertorum,57,c,f,af,e,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Artemisia tridentata,57,c,s,s,n,37.5,6.123724357,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Phlox hoodii,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Poa secunda,57,c,g,bg,n,7.5,2.738612788,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Elymus lanceolatus,57,c,g,g,n,3.5,1.870828693,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Hesperostipa comata,57,c,g,bg,n,1.5,1.224744871,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Linanthus pungens,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Elymus elymoides,57,c,g,bg,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Trifolium gymnocarpon,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Agoseris glauca,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Antennaria microphylla,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Erigeron engelmannii,57,c,f,pf,n,0.05,0.223606798,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
57.c,Antennaria dimorpha,57,c,f,pf,n,0.5,0.707106781,24,340,33,261.7399902,2.25999999,2159.195312,4,0,67.56333333,18.62666667,13.81333333,2,3,0,1,16,2,1,3,0,1,16,2,1,0,9.5,3.5,39,7.55,1,0.5,60.05,60.55,1,13
